state_fips,county_fips,median_household_income,pct_households_below_poverty,pct_pop_over_65,pct_pop_uninsured,pct_pop_using_public_transit,pop_density
28,159,36214,18.6,19.2,11.1,0.3,29.567667395
28,161,41864,11.5,19.1,13.1,0.2,25.918831808
28,163,31402,26.3,13,13.2,0,32.189892424
29,1,40046,11.3,14.2,8.5,0.1,44.671131616
29,3,55683,6,18.1,7.1,0,40.940176015
29,5,48385,6.3,25,8.5,0.2,9.3972906116
29,7,43761,10.8,17.1,10,0,36.674883278
29,9,41463,14.5,19.9,15.5,0.2,45.996873574
29,11,41625,15.8,19.9,9.7,0.2,19.853718018
29,13,46186,8.4,19.1,9.6,0.5,19.328436321
29,15,38028,12.1,29.6,12.1,0.2,27.616221732
29,17,42985,12.3,19.1,10.8,1,19.635728617
29,19,54043,9.2,11.4,7,1.1,263.23792216
29,21,50457,12.6,15.5,10.1,0.9,213.99931143
29,23,39058,16.3,18.1,12.6,1.1,61.148432096
29,25,48033,9.6,19.4,8.2,0,21.154235866
29,27,55376,9.6,15.5,9.5,0,53.612240095
29,29,52087,11.5,27.1,13.9,0.2,70.582263849
29,31,51730,9,16,8.2,0.5,136.32740613
29,33,42149,11.3,20.8,10.9,0,12.494570616
29,35,39415,12.3,19.4,17,0,11.790479403
29,37,67659,7.1,16.1,7.4,0.1,151.84868186
29,39,39412,12.1,23.1,16.1,0,30.242182817
29,41,46992,7.5,23.3,7.3,0,9.8858060775
29,43,57019,6.8,15,8.9,0,157.46085469
29,45,47955,8.3,20.4,15.2,0,13.469902318
29,47,68367,5.3,13.5,7.4,0.4,628.53851175
29,49,58510,9.3,17.4,7.9,0.6,48.661263911
29,51,57587,8,15.4,8.7,0.5,196.00416998
29,53,48750,7.4,17,9.3,0.2,31.357063255
29,55,38036,14.7,18.7,17.2,0.4,32.216496676
29,57,39979,14.5,22.7,13,0.3,15.430285339
29,59,41551,13.3,19.9,19.3,0.3,31.200586164
29,61,50380,8.1,20,15.5,0,14.696013434
29,63,50000,10.3,16.5,7.4,0,29.777552496
29,65,39916,14.3,21.2,16.3,0.3,20.687849425
29,67,34372,14.8,23.3,14.9,0.1,16.205291803
29,69,34186,20.7,17.9,15,0.3,53.83678693
29,71,55312,8,16.5,8.2,0.2,112.68290408
29,73,53439,6.6,21.8,6.7,0.1,28.334995611
29,75,42689,12.2,19.7,10.9,0.9,13.371403179
29,77,44808,11.2,15.8,10.4,0.7,433.99134554
29,79,42574,11.3,21.1,16.2,1.6,22.628482873
29,81,40168,15.1,21.9,13.7,0.1,11.559592485
29,83,43911,14.4,20.9,11.4,0.2,31.313821239
29,85,36190,12.6,33.5,16.9,0,23.931304507
29,87,45610,8.3,23.9,8.7,0.3,9.5160268006
29,89,50372,9.4,18,8.6,0,21.563161223
29,91,36143,16.4,19.2,12.8,0.4,43.26456481
29,93,37188,16.8,21.3,12.9,0.1,18.400244116
29,95,52805,11,14.3,11.6,2.1,1162.931543
29,97,46929,12.8,14.8,13,0.4,190.0185214
29,99,63030,7.7,14.1,8.4,0.2,342.86704813
29,101,53056,7.6,12,8.8,0.1,65.193056194
29,103,40383,12.9,21.3,17.1,0,7.8550222824
29,105,46192,11.8,17.3,11.8,0.1,46.719314795
29,107,54661,9,18.2,8.4,0.1,52.046688119
29,109,43373,12.6,17.6,13.6,0.1,62.698438166
29,111,47764,8.5,18.2,10.1,0.6,19.356807308
29,113,61628,9.6,12.7,8.4,0.1,94.184155997
29,115,43642,11.7,20.6,11.5,0,19.363587929
29,117,47885,12.5,20,11.8,0.4,28.60590525
29,119,42019,15.6,14.9,19.2,0,42.33149127
29,121,40007,10.9,21.9,11.4,0.8,18.867769507
29,123,41322,11.1,18.6,9.3,0.1,24.450448455
29,125,44436,8.5,20.7,12.3,0.2,16.503529137
29,127,46762,13.2,17.2,9.8,0.2,65.297661358
29,129,44085,6.5,20.7,17.2,0.6,7.96985334
29,131,42718,13,18.2,10.7,0.1,43.231385744
29,133,32846,22,17.1,13.6,0.3,32.022690754
29,135,54828,8.6,15.4,15.4,0.3,38.869666034
29,137,43973,9.6,22,10.8,0,13.346540623
29,139,45862,12.3,20.1,9.8,0.6,21.588757537
29,141,37727,17.3,23.4,22.8,0.3,34.514395664
29,143,35399,19.2,18.2,16.3,0.6,25.303107644
29,145,49023,9.8,17.5,13,0.2,93.214223988
29,147,43349,13.3,14.5,8.2,0.1,25.19145179
29,149,32534,17.4,23.6,17.3,0.8,13.331281979
29,151,58476,2.7,16.7,5.3,0.3,22.44552221
29,153,32601,18.2,26.9,14.1,0.3,12.314564686
29,155,33390,20.5,16.2,13.7,0.4,32.083799368
29,157,54964,6.6,17.5,5.9,0.2,40.341082461
29,159,44382,12.4,16.2,13.4,0.6,62.060204177
29,161,42846,14.1,15.4,8.8,0.6,66.349948124
29,163,45753,10.5,16.8,10.8,0.1,27.298538048
29,165,76912,4.5,13.9,6.2,0.6,248.74104911
29,167,44892,10.1,17.7,12.4,0.1,50.586398876
29,169,51665,11.2,8.3,10.4,0.3,96.154009665
29,171,37367,14.8,23.7,16,0,9.0776127673
29,173,55546,8,20.4,9.3,0,21.943997437
29,175,46610,10.6,15.9,10,0.4,51.268681755
29,177,59857,9.3,17.6,10.6,0.5,40.466991263
29,179,40929,13.3,22.1,12.4,0.1,7.755320204
29,181,33343,20.7,19.8,14.3,0,21.107767682
29,183,81411,3.7,14.2,4.9,0.2,717.24099366
29,185,38470,11.1,26.7,12.3,0.1,13.921868747
29,186,56234,13,18.5,5.7,0,35.848721732
29,187,45774,11.4,15.8,10.6,0.1,148.74295845
29,189,65300,6.7,17.3,6.7,2.5,1959.2565868
29,195,43201,10,17.8,8.7,0.8,30.127358442
29,197,39697,9.5,19.3,17.1,0.2,15.164085097
29,199,42965,10.7,18.2,35.4,0,11.230055778
29,201,42231,16.1,17.5,12.1,0.2,91.144708953
29,203,32180,21.9,20.7,17,0.8,8.1349161498
29,205,44051,10,20.4,12.9,0,11.839555224
29,207,40567,10.1,19.5,11.6,0.6,35.257978342
29,209,46443,8,29.7,9.8,0,68.879713742
29,211,42604,10.5,20.2,14.6,0,9.3968690767
29,213,41487,12.4,20.8,17,0.8,88.441821947
29,215,35277,16.6,20.1,16.4,0.3,21.573721249
29,217,43379,7.3,18.4,13.9,0.4,24.882881679
29,219,57948,9.1,17.3,8.8,0,83.174037337
29,221,39621,16.9,15.9,13.4,0.3,32.545209763
29,223,34391,15.4,22.8,14.8,0.9,16.9563298
29,225,47421,12,15.2,15.1,0.4,66.814815375
29,227,52500,8.9,24.1,6.9,0.4,7.5498265512
29,229,32752,19.6,19.5,18.8,0,26.825578604
29,510,41107,18.6,12.6,11.7,9.3,4868.1340932
30,1,44809,5.6,21.2,9,0,1.7054905801
30,3,46365,22.5,11.8,37.9,0.6,2.6649647236
30,5,38083,23.1,14.6,17.9,1.7,1.5805077967
30,7,56469,3.1,23.1,6.5,0,5.2308066018
30,9,57538,6.5,24.2,7.5,1,5.2375714543
30,11,44196,8.3,25.4,17.9,0,0.3747967343
30,13,48160,8.9,17.9,8.8,0.6,30.155952191
30,15,40942,14.2,19.3,15,0.6,1.4184887736
30,17,55841,6.4,18.7,6.6,0.3,3.013764257
30,19,54750,2.5,26.9,6.5,0,1.1851196078
30,21,59820,4.9,17.9,6.3,0.2,3.6312389346
30,23,41783,12.4,22.2,7.9,0.2,12.406969979
30,25,60750,6.8,17.6,7.1,0.1,1.7561456253
30,27,50327,8.5,22.7,12.4,0,2.5464764323
30,29,52966,6.7,18.2,9.7,0.7,20.405340238
30,31,61499,5.1,11.8,8.3,0.5,43.928342984
30,33,45893,2.8,19.8,12.5,0.2,0.2690011688
30,35,31029,26.4,11.4,38.2,0,4.5920690096
30,37,39952,12,25,11.9,0,0.6990668972
30,39,48958,4.1,28.6,10.2,0.2,1.9563885246
30,41,47141,15.1,14.3,8,0.5,5.6857649916
30,43,66867,5.8,20.1,6.9,0.4,7.375987558
30,45,45764,9,20.8,6.9,0,1.0734417522
30,47,45488,14.7,20.8,16.3,0.4,20.43520938
30,49,62130,7.7,17.3,6.4,0.5,20.076447454
30,51,47419,8.3,24.9,9.8,0,1.6342849988
30,53,38287,10.9,27,12.3,0.3,5.5307416997
30,55,47500,6,25.7,5.2,0,0.6297721681
30,57,50247,6.3,27.8,12.1,1.1,2.3967733878
30,59,43109,5.7,22.8,11.6,0,0.778470989
30,61,41905,11.6,28,9.3,0.2,3.6052229198
30,63,51270,7.6,14.6,7.8,2.2,46.124019179
30,65,41612,12,24.3,7.6,0,2.4789219461
30,67,49194,6,21,11.9,1.7,5.9254860741
30,69,44688,10,19.4,11.8,0,0.2941488054
30,71,46222,9.2,21.5,17.1,1.2,0.7691891173
30,73,45458,16.3,19.8,10.6,0,3.6385085471
30,75,52457,7.8,24.3,11.4,0,0.5099757071
30,77,49652,12.4,19.5,8.9,0.1,2.9621132115
30,79,47250,6.6,28.2,2.8,0,0.6201763872
30,81,48930,8.5,24.3,11.6,0.1,18.321220792
30,83,67272,3.3,14.2,11,0.1,5.1823990582
30,85,42904,23.6,10.8,25,2.1,4.673400701
30,87,56549,11.9,14.8,19.7,0.3,1.7844965407
30,89,36984,12.8,28.9,15.5,0.1,4.3881307444
30,91,54321,6,21.9,8.1,0.4,1.9745695867
30,93,42237,12.1,18.3,7.9,0.6,48.629261015
30,95,63785,4.1,21.1,7.1,2,5.3663673795
30,97,49514,6.2,29.7,4.9,6.6,2.0140071587
30,99,51862,6.1,22.6,11.2,0.7,2.706018259
30,101,46823,12.2,16.3,12,0,2.4730862096
30,103,42292,12.7,23.6,4.9,0,0.7118014976
30,105,55882,7.1,21.7,7.8,0.2,1.5013905822
30,107,41186,13.6,20.5,13.7,1.6,1.4945719367
30,109,50202,11.8,20.9,14.5,0,1.0892884993
30,111,59117,6.8,16.1,8.8,0.6,61.249907888
31,1,51536,7.7,17.2,7.1,0.6,55.679831279
31,3,48716,8.8,22.8,6.6,0,7.3475479016
31,5,43854,1.9,25.4,10.3,0,0.6472314918
31,7,59625,5.2,19.3,5.9,0,0.9983775724
31,9,50870,7.3,25.6,6.7,0.4,0.6542953464
31,11,54063,3.5,22,5.6,0,7.5624083429
31,13,56412,7,17.2,7.6,0.1,10.027968985
31,15,50729,6.6,28.2,13.1,0,3.554133884
31,17,41550,11.2,26.5,10.8,0,2.4194428544
31,19,56952,8.4,13.5,8.4,0.3,51.288943727
31,21,51482,8.6,23.8,9.3,0,13.139109944
31,23,55562,7,20.2,4.8,0.2,13.704882904
31,25,71139,3.8,16.5,6.1,0.1,47.094049154
31,27,58978,4.6,21.1,5.9,0.1,11.350329765
31,29,55833,4.8,22.4,8.5,0,4.387207494
31,31,53684,5.9,21.1,6.9,0.6,0.954496825
31,33,56538,7.1,17.9,7.3,0,7.4480483993
31,35,56316,7,19.6,9.9,0,10.838920036
31,37,56528,8.1,12.4,11.7,0,26.015018698
31,39,55190,3.8,21.6,7.6,0,15.505024462
31,41,49891,7.9,21.6,9.4,0,4.1842776759
31,43,55017,13.9,12.9,14.2,0.2,75.777798743
31,45,51748,12.9,17.7,10.7,0.1,6.1504484647
31,47,53769,10.8,15.4,11,0,23.290165082
31,49,48500,6.3,24.6,14.6,0,4.0786529296
31,51,56775,8.5,19.6,6.3,0,11.837592757
31,53,53101,8.5,18.7,9.9,0.1,69.112622959
31,55,61688,8.7,12.3,9.6,1.2,1750.3315009
31,57,44350,6,19.9,19.3,0.2,1.8408607909
31,59,55625,9,23.3,7.9,0.1,9.4930130495
31,61,49235,10.9,26.5,4.7,0.5,5.1735299796
31,63,51855,7.4,24.9,8.2,0,2.6953783193
31,65,47989,7.2,23.9,6.8,0,6.5022866052
31,67,51662,5.2,20.4,4.8,0.1,25.265967619
31,69,44471,5.6,26,8.1,0.1,1.0771377764
31,71,48545,3.7,28.3,3.8,0,3.4584500432
31,73,62545,3.3,25.2,4,0.8,4.3435071587
31,75,39479,10.6,22.1,14.7,0,0.8019369864
31,77,47128,6.2,25,5.8,0.9,4.1347027685
31,79,54742,10.7,14.4,13.1,0.4,112.28771136
31,81,64042,3.8,19,6,0,17.20619293
31,83,50344,6.6,25,7.7,0.4,6.1069654585
31,85,45515,7.5,18.1,10.5,0,1.2930155474
31,87,42902,10.3,24.8,12.8,0,3.8904555632
31,89,57468,4.1,21.2,6.5,0.4,4.1730281313
31,91,39115,9.6,32.7,7.5,0,0.9456983962
31,93,54399,7.5,21.1,5.8,0.3,11.320165882
31,95,43295,6.3,23.2,5.7,0.1,12.357694844
31,97,52794,7.2,18.2,7,0.1,13.48410132
31,99,56952,6.2,19.1,6.4,0,12.58128098
31,101,48901,7.9,26.5,8.6,1.2,7.5678204537
31,103,49688,3.1,23.2,5.2,0,1.0425883086
31,105,43856,6.5,24.4,11.8,0.5,3.8157442794
31,107,49752,7,24.1,9.2,0,7.5168493371
31,109,58009,8.1,13,7.3,1.3,380.97565271
31,111,56794,8.7,18.3,9.5,0.5,13.616300202
31,113,51607,3.5,19.4,6.5,0.7,1.3107617489
31,115,53125,4.1,28.9,3.8,0,1.1783048481
31,117,48882,12.2,22,3.7,0,0.5751044011
31,119,52857,10.6,15.3,8.4,0.4,61.295214342
31,121,54197,5.6,19.8,7.4,0.3,15.961657454
31,123,45121,4.3,20.2,10.4,0.2,3.2602041376
31,125,45833,6.5,20.1,7.3,0,7.968788082
31,127,51922,8.5,19.4,6.5,0,17.114383308
31,129,42049,5.7,26.8,6.9,0,7.2119658497
31,131,54828,8,19,6.4,0,26.007704072
31,133,46314,11.4,27.4,12.1,0,6.0615950811
31,135,62469,3.4,22.7,6.6,0.1,3.2728226159
31,137,57241,4.7,19.8,4.1,0,16.736150368
31,139,56620,5.1,18.5,3.7,0,12.469282269
31,141,62617,6.1,16.9,8.8,0.1,49.651397125
31,143,61962,4.6,21.1,10.8,0.2,11.892442783
31,145,46859,7.2,19.6,7.3,0.1,14.956643484
31,147,48096,7.4,23.8,6.8,0,14.252296288
31,149,52604,4.5,27.2,13,0,1.3458392551
31,151,51143,10.2,14.2,11.1,0.2,24.777834741
31,153,79549,3.6,11,5.7,0.2,786.03485862
31,155,66718,5.4,17.8,4.7,0,28.797915551
31,157,50157,9.6,18.4,11.5,0.2,48.170429466
31,159,67591,4.1,16.7,5.4,0.1,30.246948434
31,161,41719,8.2,25.1,13.5,0,2.1491544553
31,163,51172,9.1,26.1,9.1,0,5.3037264658
31,165,46875,10.1,21.8,8.3,0,0.5641847968
31,167,62687,8.2,16.6,7.1,0,13.844441815
31,169,50734,6.4,25.1,4.8,0.1,8.7189595068
31,171,50682,8.1,22.3,7.1,0,1.0127640743
31,173,48149,21.7,12.1,25.6,1.3,18.354415058
31,175,55170,7,24.4,9.5,0,7.3189816923
31,177,70753,6.3,17.2,4.7,0.2,53.157082836
31,179,62623,7.4,15.1,3.6,0,21.189121524
31,181,42298,8.7,22.3,8.2,0.2,6.0652647493
31,183,52083,7.3,23.6,11.9,0,1.3613051506
31,185,59779,7.4,19.3,6.8,0.2,23.893031935
32,1,51514,8.5,18.5,12.1,0,5.0315934926
32,3,56802,10.5,14.1,12.5,3.8,287.22956575
32,5,62503,6.5,26.4,9.7,0.1,68.907305178
32,7,77209,8.9,10.5,9.9,14,3.0732329381
32,9,40000,5.7,27.4,14.2,0,0.2437261341
32,11,77625,1.9,15.5,9.6,7.7,0.4859079236
32,13,70373,6.8,12.3,13.2,12.4,1.7458110839
32,15,93583,12.3,14.3,7.6,10,1.0023106655
32,17,56414,4.5,23.7,7.2,0,0.487427051
32,19,55493,6.8,20.6,8.8,0.4,28.737262348
32,21,41163,17.5,24.7,13.1,0,1.2004236421
32,23,45711,12.1,28.9,10.9,1.3,2.5587515174
32,27,50846,11.8,16,14.6,0.9,1.1140398122
32,29,62284,6.2,29.8,9.4,1.6,15.619160642
32,31,61155,7.7,15.5,10.2,1.8,74.652791386
32,33,62993,7.4,16.3,9.4,1.6,1.0780196709
32,510,52034,9.8,19.6,10.6,0.4,386.53062391
33,1,68368,5.5,20.8,8.2,0.1,152.5541781
33,3,61116,4.8,26.2,9.8,0.1,52.486314757
33,5,63057,5.3,18.6,7.1,0.3,107.66103741
33,7,45696,8.4,22.5,8.9,0.2,17.588023557
33,9,63153,6.4,19.3,7.9,1.3,52.607970005
33,11,78655,5.4,14.8,6.4,0.9,475.76907022
33,13,72478,4.6,17.2,6.1,0.4,162.28312683
33,15,90429,3,16.6,4.8,0.8,445.46308918
33,17,70650,5.4,14.2,7,2.1,355.49211654
33,19,60780,6.9,20,7.2,0.4,80.265104847
34,1,59989,10.9,16.9,9.3,6.2,474.6408252
34,3,95837,5.4,16.7,8.3,15.2,4004.5571387
34,5,84992,4.4,16.3,4.6,3.5,557.17907045
34,7,67118,9.5,15,7.5,7.3,2288.1000494
34,9,63690,8,25.2,6,1.7,365.9844659
34,11,52593,12.9,14.6,10.4,1.9,309.34872587
34,13,59302,13.5,13.1,12.3,21.4,6336.819561
34,15,85160,4.8,14.9,4.6,2.2,905.76706199
34,17,66289,13,11.5,14.1,42.1,14555.938983
34,19,112535,3.3,17.2,2.9,2.7,290.70129177
34,21,79990,8,14.5,8.2,7.6,1637.0943852
34,23,85954,6.2,14.3,7.6,9.7,2668.2428893
34,25,95699,5.1,16.6,6.3,8.2,1321.6980276
34,27,111316,2.8,16.3,5.1,5.5,1067.0035589
34,29,68021,7.1,22.3,6.7,1.8,966.33708117
34,31,66476,13.6,13.9,12.4,8.6,2697.8238848
34,33,64309,9.2,17.7,6.4,0.9,187.98501269
34,35,111772,3.1,14.8,5.3,5.3,1089.6673742
34,37,90520,3.1,16.1,4.8,1.8,270.81851695
34,39,77095,7.3,13.9,11.8,12,5413.6512622
34,41,78145,5.3,17.2,6.2,1.2,295.24915188
35,1,51643,12.9,15.2,9.2,1.9,584.81475658
35,3,42480,7.3,38.5,7.7,0,0.5093739202
35,5,43197,16.2,15.4,11.7,1.1,10.649933773
35,6,37368,22.3,15.2,11.1,0.3,5.8755708181
35,7,33783,17.5,25.5,8.1,0.1,3.1775091604
35,9,46182,17.3,12,12.3,0.1,34.829990059
35,11,31028,3.7,20.9,7.9,0,0.7524405615
35,13,39164,22.4,14.9,11.3,0.6,57.29626104
35,15,62982,12.1,14.2,10.2,0.7,13.997886242
35,17,37880,15.5,25.6,4.1,0.7,6.8156016916
35,19,24085,11.9,22.6,2.3,0,1.4192488889
35,21,30875,10.3,38.3,2.4,0,0.2940514703
35,23,36339,23.2,21,4.9,0,1.2208692786
35,25,59797,13.6,11,14.1,0.2,16.183646715
35,27,42267,10.3,27.7,10.2,0.1,4.0512386308
35,28,115248,3.5,17.3,3.8,3.6,177.36131825
35,29,27377,27.5,20.6,9.8,0.7,7.995808434
35,31,31674,30.9,11.5,20.9,0.8,13.093231143
35,33,26968,15.3,25.2,6.2,0,2.3470481057
35,35,42752,16.4,16.7,10.3,0.7,10.206331194
35,37,27075,16.4,24.2,7.2,0.2,2.8716526292
35,39,-888888888,-888888888,18,10.6,-888888888,6.6408197872
35,41,40775,21.3,13.5,13.6,0.3,7.5632109614
35,43,59420,10.3,16.4,9.8,0.8,39.553538726
35,45,50582,16.7,13.7,14.5,0.3,22.467540524
35,47,31660,18.4,19.7,7.3,0.5,5.7771715417
35,49,59192,8.6,22,12.3,1.2,78.705888768
35,51,30451,18.5,35.2,6.4,0.1,2.5808402227
35,53,36146,17.1,18.5,12,0.3,2.5031646355
35,55,36758,14,24.3,10.8,1.3,14.858065134
35,57,37218,17.8,19.2,7.8,0.1,4.6218283705
35,59,37936,12.2,19.4,15.2,1.3,1.0611590963
35,61,45084,16,16.6,8.6,0.8,71.889786821
36,1,64535,7,16.1,4,6.1,584.33256541
36,3,47033,11.9,18,6.9,0.5,44.77637219
36,5,38085,26.1,12.1,9.7,59.9,33726.504271
36,7,50859,10.7,18.3,4.2,3.3,269.88239734
36,9,47240,10.9,18.2,7,0.3,58.181057809
36,11,56579,8.2,17.8,5.4,0.7,110.72575473
36,13,45332,13.3,19,5.5,0.4,119.69102866
36,15,53299,10.8,17.9,4.6,1.9,204.87412967
36,17,50595,9.8,19.7,4.7,0.2,52.828329489
36,19,55178,10.2,15.9,4.4,0.6,77.556663383
36,21,63032,6.9,22.3,4.7,2.5,93.689022044
36,23,54489,8.3,15.7,4.3,0.6,95.396124759
36,25,48827,11.9,23.3,6,1.2,30.597824625
36,27,78028,6.1,16.6,5,5.7,369.78375908
36,29,55673,10.2,17.2,3.7,3.8,881.05768715
36,31,56196,5.9,22,3.9,0.5,20.55884778
36,33,51696,13.1,15.9,6.5,1,30.703152587
36,35,50248,10.9,18.6,6.3,0.6,107.74438361
36,37,59338,7.7,18,4.1,0.3,116.20104734
36,39,53617,9,21,5.5,1.1,72.915339799
36,41,57552,4.3,28.8,6.8,0.4,2.5713611478
36,43,51862,9.5,19.6,5.9,1,43.441185009
36,45,52268,9.9,12.8,6,0.4,86.571938376
36,47,56015,17.1,13.2,8.2,61.4,36901.373131
36,49,52380,10.3,17.3,6.6,0.3,20.6301086
36,51,56071,8.1,16.8,3.3,0.6,99.585045201
36,53,60228,6.7,17,4.8,0.5,108.33200053
36,55,57479,10.4,16.3,3.8,3,1129.2528105
36,57,45837,15.3,18.1,6.6,0.9,122.10117072
36,59,111240,4,17.1,4.8,16.9,4767.2768183
36,61,82459,12.7,15.8,5.8,59.3,71874.138732
36,63,54085,9.8,18.1,3.6,1,400.65064847
36,65,53844,12.1,18,4.2,1.1,188.62097719
36,67,59225,9.9,16.2,4.1,3.1,591.64396863
36,69,63359,6.6,18.8,4,0.6,170.44802449
36,71,76716,8.5,13.3,5.2,5.4,473.88006089
36,73,51843,11.4,16.9,5.5,0.7,103.132638
36,75,53597,12.9,15.3,5,0.8,123.07519405
36,77,53121,8.8,20,5.7,1.7,59.389832161
36,79,102186,2.8,16.2,4.6,8.2,426.87222133
36,81,64987,10.5,14.8,10.5,51.3,20719.741247
36,83,65851,8.1,16,4.3,3.1,243.25640923
36,85,79267,10.6,15.5,4.9,29.7,8277.8254914
36,87,91108,9.9,15.3,6.1,8.5,1878.3505416
36,89,49305,12.6,16.3,5.9,0.5,40.208969052
36,91,80839,4,17,3.5,0.8,283.78298772
36,93,63785,7.1,16.5,4.8,4,759.10726707
36,95,53989,8.8,20.3,4.2,1.3,49.852132934
36,97,51479,8.1,20,5.6,0.8,54.232858875
36,99,54695,7.4,18.3,9.6,0.7,105.08188284
36,101,51789,9.4,18.5,5.8,0.4,68.590607713
36,103,96675,4.7,16.1,5.4,6.4,1619.4232899
36,105,56256,10.6,18,6.1,2.2,77.914576302
36,107,60736,7.1,19.2,4.4,0.6,92.9464711
36,109,58743,8.3,13.2,3.7,6.5,215.27841332
36,111,63348,8,18.6,5.9,2.5,157.94992078
36,113,59813,7,20.9,5,1,73.734692899
36,115,54114,8.1,18.3,6.4,1,73.636188916
36,117,55765,8.2,17.7,5,0.6,148.91272452
36,119,92758,6.2,16.4,6.8,22.6,2246.9377106
36,121,57914,7.4,16.6,4.2,0.5,67.244018547
36,123,54343,7.9,19.5,18.8,0.3,73.674655804
37,1,45735,12.7,16.4,11.9,0.2,400.30913458
37,3,44961,11.7,19.1,10.8,0,144.22752207
37,5,37558,18.1,25.5,11.2,0.2,47.509157206
37,7,39126,16.1,17.2,12.2,0,45.997713289
37,9,40978,11.4,24,11.9,0,63.996291002
37,11,38134,9.8,21.1,15,0.6,70.983871115
37,13,43688,13.6,22.9,10.4,0.2,56.476894512
37,15,33143,16.6,21,10.4,1,27.0990253
37,17,32378,20.7,20,14,0.5,37.402377212
37,19,54406,9,29.3,11,0.5,168.18324189
37,21,50668,7.3,19,10.2,0.7,397.85567395
37,23,42516,13.8,19.2,12.3,0.3,178.74051206
37,25,64174,7.7,12.8,7.8,0.8,599.16695849
37,27,42072,13.2,18.9,12.6,0.1,174.14608166
37,29,63349,8.5,17.1,8.1,0,45.217221115
37,31,54428,8.1,23.6,11.4,0.4,136.8649266
37,33,43961,13.3,20.2,9,0,53.140025642
37,35,51157,9.5,17.1,10.8,0.2,397.51319692
37,37,63531,8.5,23.4,11.9,0.7,109.23828497
37,39,40294,10.4,28.3,14,0,62.808841651
37,41,42621,16,23.4,11.9,0.6,80.755419153
37,43,38801,11.8,29.3,14.6,0,52.241235419
37,45,40393,16,17.9,12.3,0.2,210.99489475
37,47,36398,17.6,19.2,13.7,0.3,59.169334048
37,49,50870,10.5,18,11.4,0.2,144.5555646
37,51,45716,14.7,11.2,10.2,0.5,514.14058616
37,53,66284,6.6,15.5,13.7,0.2,106.0010731
37,55,58012,5.8,20.1,14.9,0,96.571562372
37,57,47271,11.7,17.5,11.4,0.5,302.99227737
37,59,57611,10,19.8,10.8,0.2,162.48352625
37,61,38850,17.6,17.3,17.9,0.1,72.096173339
37,63,58190,11.9,12.1,12.2,3.4,1122.1784672
37,65,35516,19.3,18.4,11.2,0.8,101.83748118
37,67,50128,12.7,15.2,11,1,937.43532337
37,69,53175,10.4,16.1,11.2,0.2,141.69366231
37,71,49384,11.8,15.6,10.8,0.4,631.14399141
37,73,52205,8.5,19.1,8.5,0,33.944753913
37,75,36525,14.4,23.3,17.1,0,28.910878119
37,77,55628,10.9,16.2,9.1,0.1,113.6165962
37,79,38306,17.7,15.2,16.6,0.1,78.988600799
37,81,51072,11.9,14.5,10.1,0.9,831.63473721
37,83,34251,19.9,19.5,11.4,0.1,69.099584032
37,85,51630,12.8,11.8,11.3,0.2,228.52258588
37,87,49800,10.3,24.1,10.8,0.2,112.57496366
37,89,52815,7.1,25.1,11.5,0.2,314.8389384
37,91,37005,19.7,18.8,12.3,0.3,67.042594974
37,93,47535,16.9,9.1,12.8,0.3,141.58061619
37,95,45466,24.1,16.4,15.8,0.9,8.0624447293
37,97,58198,9,15.2,9.6,0.4,316.57176203
37,99,44028,12.1,18.9,13,0.5,89.467275583
37,101,56842,9.6,12.7,12.2,0.2,264.5772215
37,103,36892,18.8,21.2,15.5,0,19.982272598
37,105,48873,11.8,15.8,14.1,0.3,242.21173834
37,107,38387,18.6,19.1,13.3,0.5,140.19255974
37,109,53318,11.3,16.9,9.8,0.2,291.06950124
37,111,40913,13.1,19.5,11.4,0,104.00162297
37,113,43597,11.7,28.1,14.2,0.2,69.548935776
37,115,42410,10.8,21,10.2,0,48.385830401
37,117,39205,13,21.8,10.4,0.2,49.164708645
37,119,64312,9.3,10.6,11.9,3,2120.6952358
37,121,44186,9.3,24,12.6,0,67.633735428
37,123,42346,14.5,19.2,13.5,0.2,55.281668343
37,125,57899,8.1,23.7,9.4,0,144.59422488
37,127,48362,11.5,17.3,10.1,0.5,174.4825438
37,129,52716,10.3,16.7,10.2,0.7,1219.6196066
37,131,35499,17.4,24.3,14.9,0.2,36.302998216
37,133,49491,10.9,8.7,8.6,0.3,259.73695195
37,135,68211,5,12.8,7.2,7.1,373.46914676
37,137,44947,8.8,28.1,12.3,0.3,37.818061616
37,139,48279,11.4,16.1,13.3,0.2,175.52892186
37,141,52989,9.9,17.5,11.3,0.1,72.374972057
37,143,45915,11.1,26.6,12.7,0,54.468411395
37,145,48811,12.9,18.4,9.2,0.2,100.65405418
37,147,44315,15,12.4,10.9,1,277.05461555
37,149,48834,6.9,29.4,10,0.6,87.190319676
37,151,45006,11.3,16.9,13.6,0.4,183.6394736
37,153,36091,19.8,17,12.6,0.1,94.637987543
37,155,33679,22.7,14.2,15,0.2,137.89527245
37,157,42490,14.2,19.4,10.2,0.1,160.89779213
37,159,48667,12.3,16.8,12.2,0.3,277.79772419
37,161,40347,13.3,20.7,11.2,0.2,118.54362688
37,163,39068,17.6,17.1,15.5,0.3,67.178650753
37,165,35617,24.5,16.9,11.6,0.2,109.114949
37,167,49590,10.1,18.4,10.5,0.2,158.94886275
